"SortIndex","VirtualDistance (m)","DepthOfCover (m)","ACVG_VSS_DB","Attenuation","DCVGPercentIR","CPCIPS_OnPotential","CPCIPS_InstantOffPotential","ACPSP_OnPotential","Latitude","Longitude","Pipe_Top_Elevation (m)","Pipe_Center_Elevation (m)","Pipe_Bottom_Elevation (m)","ALIASList","FeatureID","ROWALIASList","Comment"
3045,13642.0752033988,1.23076131297032,67,27.010267566733,0,-0.63,-0.154,0.099,26.4987694717018,90.6770524086772,42.6842386870297,42.5064386870297,42.3286386870297,,9000,,
3046,13643.6836107131,1.23062490511043,57,25.8172867989886,0,-0.621,-0.565,0.093,26.4987682711316,90.6770676506102,43.1933750948896,43.0155750948896,42.8377750948896,,9000,,
3047,13645.0998450754,1.23050741716074,63,19.7433318991265,0,-0.616,-0.564,0.094,26.4987672370803,90.6770807784713,43.7214925828393,43.5436925828393,43.3658925828393,,9000,,
3048,13645.8959104582,1.2304560519684,82,11.8803538463384,0,-0.602,-0.037,0.079,26.4987667849975,90.6770865179118,44.2725439480316,44.0947439480316,43.9169439480316,,9000,,
3049,13646.1427631708,1.23043073652682,60,3.94073808823186,0,-0.616,-0.58,0.06,26.4987667364695,90.6770871340013,44.5115692634732,44.3337692634732,44.1559692634732,,9000,,*Top
3050,13646.2240413108,1.23043331191707,69,3.04267167783199,0,-0.613,-0.099,0.061,26.4987667138026,90.6770874217701,44.4355666880829,44.2577666880829,44.0799666880829,,9000,,
3051,13646.3205553628,1.2304406373975,67,0.910829781740036,0,-0.602,-0.566,0.068,26.4987666493285,90.6770882403042,44.3845593626025,44.2067593626025,44.0289593626025,,9000,,
3052,13647.1156233953,1.23034983709136,63,3.94073808823186,0,-0.63,-0.601,0.062,26.498766024445,90.6770961735372,44.4236501629086,44.2458501629086,44.0680501629086,,9000,,
3053,13648.013951201,1.23026953494336,62,0.61776419619249,0,-0.632,-0.599,0.057,26.4987653176769,90.6771051463333,44.4407304650566,44.2629304650566,44.0851304650566,,9000,,
3054,13648.9374051405,1.23000950135241,62,3.49669703113461,0,-0.631,0.048,0.084,26.4987650205689,90.6771089182755,43.5979904986476,43.4201904986476,43.2423904986476,,9000,,
3055,13650.1018396158,1.23017358656918,46,1.02655395463469,0,-0.633,-0.605,0.058,26.4987644732,90.6771158674064,44.5318264134308,44.3540264134308,44.1762264134308,,9000,,
3056,13651.4868775334,1.22990171372334,59,7.73235093660503,0,-0.638,-0.592,0.095,26.49876407189,90.6771209622424,43.2440982862767,43.0662982862767,42.8884982862767,,9000,,
3057,13652.8489719631,1.2301226396267,50,2.57513076353227,0,-0.632,-0.607,0.056,26.4987640247969,90.6771215601124,44.6048773603733,44.4270773603733,44.2492773603733,,9000,,Nop
3058,13655.2676049342,1.22983277841365,80,3.40926804938731,0,-0.642,-0.554,0.101,26.4987634651642,90.6771286649313,42.2931672215864,42.1153672215864,41.9375672215864,,9000,,
3059,13656.4684592584,1.22972897917527,60,10.4957041551853,0,-0.64,-0.596,0.085,26.498762551587,90.6771402632435,41.9862710208247,41.8084710208247,41.6306710208247,,9000,,
3060,13657.6210754257,1.22964120485757,58,10.6838480903899,0,-0.636,-0.592,0.081,26.4987617790505,90.6771500709641,41.3823587951424,41.2045587951424,41.0267587951424,,9000,,
3061,13658.9976314691,1.2295182096952,56,11.6638816325899,0,-0.63,-0.59,0.086,26.4987606965203,90.6771638141889,41.4314817903048,41.2536817903048,41.0758817903048,,9000,,
3062,13661.1315245394,1.22936738891456,57,4.31257975487226,0,-0.625,-0.582,0.073,26.4987593690838,90.6771806665904,40.1246326110854,39.9468326110854,39.7690326110854,,9000,,
3063,13662.3011467906,1.22931541770598,62,1.98956315032855,0,-0.612,-0.566,0.068,26.4987589116631,90.6771864737455,39.109684582294,38.931884582294,38.754084582294,,9000,,
3064,13663.5886338047,1.22920071237995,77,8.0120456643442,0,-0.595,-0.226,0.062,26.4987579020919,90.6771992906808,39.0017992876201,38.8239992876201,38.6461992876201,,9000,,
3065,13666.5696368819,1.22893927052774,78,13.89764773638,0,-0.573,-0.212,0.059,26.4987556010246,90.6772285036507,39.5810607294723,39.4032607294723,39.2254607294723,,9000,,
3066,13667.7466037402,1.22883573184655,57,23.7095225527478,0,-0.555,-0.511,0.052,26.4987546897324,90.6772400728478,39.7911642681535,39.6133642681535,39.4355642681535,,9000,,
3067,13669.0791935808,1.22871895272968,59,19.2525376172599,0,-0.524,-0.48,0.05,26.4987536619038,90.6772531215036,40.0552810472703,39.8774810472703,39.6996810472703,,9000,,
3068,13670.6716574975,1.22857879588462,49,23.0428859203645,0,-0.505,-0.459,0.051,26.4987524283152,90.6772687823379,40.3354212041154,40.1576212041154,39.9798212041154,,9000,,
3069,13672.3430376738,1.22843095276129,57,17.462585865307,0,-0.492,-0.439,0.049,26.498751127074,90.6772853020208,40.5785690472387,40.4007690472387,40.2229690472387,,9000,,
3070,13673.9988226487,1.22828440187595,72,17.5438808912734,0,-0.468,-0.419,0.053,26.4987498372045,90.6773016773115,40.8127155981241,40.6349155981241,40.4571155981241,,9000,,
3071,13675.7989551107,1.22813065095048,60,20.7557124699264,0,-0.473,-0.433,0.043,26.4987484839617,90.6773188571194,41.3448693490495,41.1670693490495,40.9892693490495,,9000,,
3072,13677.2640398502,1.228,58,24.6281244577151,0,-0.46,-0.426,0.04,26.4987473260833,90.677333003,41.45,41.2722,41.0944,,9000,,*Top
3073,13678.4575434657,1.276,58,23.8603334655467,0,-0.455,-0.415,0.038,26.4987463163142,90.6773452820243,41.305,41.1272,40.9494,,9000,,
3074,13679.562384606,1.268,63,21.9640700136768,0,-0.444,-0.411,0.034,26.4987453672243,90.6773563107712,41.293,41.1152,40.9374,,9000,,
3075,13679.6635727485,1.268,63,21.9640700136768,0,-0.446,-0.405,0.035,26.4987453372913,90.6773566586024,41.388,41.2102,41.0324,,9000,,
3076,13682.2555611107,1.25,83,16.0726437382492,0,-0.097,-0.425,0.046,26.4987431452946,90.6773821303085,41.844,41.6662,41.4884,,9000,,
3077,13683.5713562414,1.25,62,15.8526612518796,0,-0.463,-0.414,0.037,26.4987420582945,90.677394761579,41.483,41.3052,41.1274,,9000,,
3078,13684.352896767,1.244,57,14.8558536587385,0,-0.471,-0.434,0.029,26.4987414132863,90.6774022567637,41.266,41.0882,40.9104,,9000,,
3079,13685.9556530729,1.238,53,14.3751602056548,0,-0.482,-0.441,0,26.4987400998531,90.6774175192276,40.785,40.6072,40.4294,,9000,,
3080,13687.1565383609,1.26600000000001,62,16.4417156370106,0,-0.494,-0.453,0.101,26.4987390770461,90.6774294045195,40.628,40.4502,40.2724,,9000,,
3081,13688.2161055804,1.248,64,16.0195971627097,0,-0.468,-0.432,0.104,26.4987381673429,90.677439975505,40.591,40.4132,40.2354,,9000,,
3082,13689.7120300515,1.25,63,7.92950506735808,0,-0.46,-0.423,0.105,26.4987368835049,90.6774548940182,40.658,40.4802,40.3024,,9000,,
3083,13691.4171919136,1.354,61,6.77527590927199,0,-0.443,-0.406,0.114,26.4987354327205,90.6774717524667,40.894,40.7162,40.5384,,9000,,
3084,13692.7724486839,1.252,67,3.16000867762328,0,-0.427,-0.388,0.109,26.4987342851768,90.6774850871711,41.123,40.9452,40.7674,,9000,,
3085,13694.1965495456,1.258,63,2.84542833117513,0,-0.438,-0.399,0.114,26.4987330701885,90.6774992055818,41.29,41.1122,40.9344,,9000,,
3086,13695.698339197,1.302,60,3.31966294206973,0,-0.44,-0.406,0.111,26.4987317826544,90.6775141669689,41.194,41.0162,40.8384,,9000,,
3087,13697.3472493558,1.354,48,2.57318787983225,0,-0.436,-0.396,0.11,26.4987303614167,90.6775301370833,41.306,41.1282,40.9504,,9000,,
3088,13699.0505929771,1.334,72,1.92216035967315,0,-0.414,-0.273,0.107,26.4987284150463,90.6775473309127,41.566,41.3882,41.2104,,9000,,
3089,13700.4941018769,1.35,48,3.47863806680358,0,-0.396,-0.362,0.107,26.4987267520001,90.6775615770393,41.744,41.5662,41.3884,,9000,,
3090,13702.3218570446,1.374,60,3.88171614340825,0,-0.385,-0.348,0.099,26.4987247488766,90.6775787363471,42.347,42.1692,41.9914,,9000,,
3091,13703.7642041231,1.386,57,2.5351642794571,0,-0.4,-0.367,0.082,26.4987230945208,90.6775929080017,42.57,42.3922,42.2144,,9000,,
3092,13704.9424036957,1.366,70,2.97747042192114,0,-0.403,-0.375,0.085,26.498721742569,90.6776044891727,42.749,42.5712,42.3934,,9000,,
3093,13706.4631472399,1.364,60,2.94359217956797,0,-0.379,-0.406,0.081,26.4987199925508,90.6776194802725,42.95,42.7722,42.5944,,9000,,
3094,13707.8942348659,1.404,54,2.6532336096327,0,-0.383,-0.353,0.076,26.4987184169489,90.6776329772651,42.496,42.3182,42.1404,,9000,,
3095,13709.2169128398,1.438,60,1.31416322529868,0,-0.369,-0.338,0.065,26.4987169317554,90.6776456997876,42.16,41.9822,41.8044,,9000,,
3096,13710.2818619184,1.486,68,0.310937781037472,0,-0.336,-0.313,0.06,26.4987157454702,90.6776558617821,41.86,41.6822,41.5044,,9000,,
3097,13711.547912794,1.82,67,2.5206286447396,0,-0.338,-0.316,0.056,26.4987144122445,90.6776672824957,41.327,41.1492,40.9714,,9000,,
3098,13713.0330001833,1.392,56,2.54744025855194,0,-0.317,-0.289,0.045,26.49871268275,90.67768157725,41.246,41.0682,40.8904,,9000,,
3099,13714.4720565586,1.402,64,1.64518555182192,0,-0.312,-0.283,0.036,26.4987116550882,90.677696251055,41.03,40.8522,40.6744,,9000,,
3100,13715.8882103736,1.342,64,1.98385160689014,0,-0.293,-0.259,0.038,26.4987106273447,90.6777103644566,41.139,40.9612,40.7834,,9000,,
3101,13717.5536895654,1.322,65,1.63503503537275,0,-0.292,-0.251,0.031,26.49870982623,90.6777213656839,39.889,39.7112,39.5334,,9000,,
3102,13718.5610495539,1.326,66,1.63503503537275,0,-0.289,-0.251,0.056,26.4987096692383,90.6777235215547,40.873,40.6952,40.5174,,9000,,
3103,13719.9294605346,1.306,64,1.35667042296529,0,-0.275,-0.233,0.038,26.4987089908761,90.677732837085,39.871,39.6932,39.5154,,9000,,
3104,13721.6472298897,1.264,79,0,0,-0.264,0.276,0.103,26.4987077422071,90.6777499842636,39.96,39.7822,39.6044,,9000,,
3105,13722.5936716607,1.26000000000001,60,0,0,-0.268,-0.209,0.037,26.4987070533385,90.6777594440465,39.95,39.7722,39.5944,,9000,,
3106,13723.8906827862,1.216,63,0,0,-0.275,-0.228,0.04,26.4987061104402,90.6777723922391,40.015,39.8372,39.6594,,9000,,
3107,13725.2275257244,1.186,66,0,0,-0.266,-0.213,0.048,26.4987051295,90.6777853014444,39.998,39.8202,39.6424,,9000,,
3108,13726.4128278947,1.27200000000001,60,0,0,-0.259,-0.208,0.045,26.4987042288423,90.6777975637559,39.909,39.7312,39.5534,,9000,,
3109,13727.6936913174,1.204,62,0,0,-0.265,-0.212,0.044,26.4987032469807,90.6778103259979,40.005,39.8272,39.6494,,9000,,
3110,13728.5829940668,1.206,65,0,0,-0.273,-0.216,0.052,26.498702829284,90.6778157552184,40.709,40.5312,40.3534,,9000,,
3111,13729.789595979,1.13800000000001,61,0,0,-0.293,-0.229,0.049,26.4987019020248,90.6778278077179,40.679,40.5012,40.3234,,9000,,
3112,13730.883296923,1.122,58,0,0,-0.3,-0.244,0.053,26.4987010926447,90.6778383280177,40.383,40.2052,40.0274,,9000,,
3113,13732.1868091542,1.126,60,0,0,-0.319,-0.256,0.054,26.4987000907293,90.6778513508704,40.362,40.1842,40.0064,,9000,,
3114,13733.5886079302,1.162,62,0,0,-0.323,-0.26,0.056,26.4986990136107,90.6778653511929,40.32,40.1422,39.9644,,9000,,
3115,13734.871790166,1.15000000000001,57,0,0,-0.345,-0.271,0.052,26.4986980451886,90.6778779386691,40.076,39.8982,39.7204,,9000,,
3116,13736.3106044042,1.248,59,0,0,-0.373,-0.314,0.112,26.498697285712,90.6778878102781,41.122,40.9442,40.7664,,9000,,*Current 1500 from 1000
3117,13737.8830584484,1.12,57,0,0,-0.38,-0.333,0.097,26.4986972337404,90.6778884858005,39.551,39.3732,39.1954,,9000,,
3118,13738.9745605792,1.08000000000001,59,0,0,-0.361,-0.319,0.092,26.4986964033944,90.6778992785515,39.394,39.2162,39.0384,,9000,,
3119,13740.589819955,1.092,55,0,0,-0.363,-0.321,0.087,26.4986953198333,90.6779128071667,40.201,40.0232,39.8454,,9000,,Nop
3120,13749.1609681246,1.416,64,0,0,-0.336,-0.283,0.068,26.4986878911486,90.6779951574407,42.669,42.4912,42.3134,,9000,,
3121,13750.4004982838,1.366,58,1.65014568737581,0,-0.365,-0.304,0.073,26.4986867684743,90.6780075211865,42.7,42.5222,42.3444,,9000,,
3122,13751.5667916821,1.176,54,1.5676467283543,0,-0.378,-0.321,0.051,26.4986857220441,90.6780190452632,42.862,42.6842,42.5064,,9000,,
3123,13753.0587280027,1.122,56,3.11332874941024,0,-0.328,-0.269,0.038,26.4986843793463,90.6780338320449,42.69,42.5122,42.3344,,9000,,
3124,13754.1482153469,1.05,57,1.67093713079501,0,-0.313,-0.258,0.038,26.4986833928273,90.6780446963115,42.727,42.5492,42.3714,,9000,,
3125,13755.4657655598,1.17,61,1.13778391776737,0,-0.295,-0.237,0.043,26.4986822072923,90.6780577522748,42.881,42.7032,42.5254,,9000,,
3126,13755.5589652944,1.186,60,1.1968864757744,0,-0.297,-0.241,0.039,26.498682162491,90.6780582456589,42.96,42.7822,42.6044,,9000,,
3127,13758.020712704,1.178,65,1.61246677695985,0,-0.34,-0.286,0.041,26.4986803118428,90.6780786262996,41.586,41.4082,41.2304,,9000,,
3128,13759.2981217194,1.2,65,1.32223928165749,0,-0.338,-0.275,0.044,26.4986793102254,90.6780896568016,40.946,40.7682,40.5904,,9000,,
3129,13760.5568224952,1.114,61,1.04447702882489,0,-0.322,-0.275,0.05,26.4986782199278,90.6781016638998,41.315,41.1372,40.9594,,9000,,
3130,13761.8819003147,1.106,56,1.84488172437653,0,-0.326,-0.268,0.057,26.4986770762554,90.6781142587852,41.718,41.5402,41.3624,,9000,,
3131,13763.4187636423,1.102,57,1.53678568615383,0,-0.331,-0.282,0.056,26.4986757084973,90.6781293214361,42.006,41.8282,41.6504,,9000,,
3132,13764.6022387224,1.118,54,1.48640820754598,0,-0.374,-0.325,0.06,26.4986746503032,90.6781409749531,42.197,42.0192,41.8414,,9000,,
3133,13765.9586254866,1.114,56,1.49449985434738,0,-0.374,-0.326,0.054,26.498673431427,90.67815439799,42.37,42.1922,42.0144,,9000,,
3134,13767.5914341249,1.092,58,2.80070763872684,0,-0.316,-0.255,0.044,26.498671977084,90.6781704141197,42.669,42.4912,42.3134,,9000,,
3135,13768.9195567281,1.096,57,1.92437435441533,0,-0.281,-0.231,0.048,26.4986707769898,90.6781836302869,42.766,42.5882,42.4104,,9000,,
3136,13770.2489801024,1.112,56,1.2024008200926,0,-0.272,-0.223,0.052,26.4986698863456,90.6781934385942,43.661,43.4832,43.3054,,9000,,
3137,13771.5030589779,1.148,55,2.61453017177415,0,-0.247,-0.203,0.06,26.4986687502515,90.678205949932,43.68,43.5022,43.3244,,9000,,
3138,13773.0023642849,1.078,57,1.99210808526451,0,-0.25,-0.2,0.059,26.4986674024518,90.6782207926791,43.867,43.6892,43.5114,,9000,,
3139,13774.328577884,1.09,60,1.5076144735697,0,-0.276,-0.227,0.061,26.4986662024033,90.6782340082913,43.934,43.7562,43.5784,,9000,,
3140,13775.9961613208,1.116,62,1.95616652412647,0,-0.286,-0.229,0.06,26.4986646915985,90.678250646107,43.918,43.7402,43.5624,,9000,,
3141,13777.3243018809,1.154,57,1.44801248862076,0,-0.309,-0.253,0.065,26.4986634807083,90.678263441875,43.885,43.7072,43.5294,,9000,,
3142,13778.2327827441,1.16,58,1.44801248862076,0,-0.327,-0.273,0.028,26.4986628546185,90.6782727295138,44.095,43.9172,43.7394,,9000,,
3143,13779.6271687906,1.168,57,1.26953943024576,0,-0.336,-0.273,0.054,26.498661854898,90.6782866616975,44.139,43.9612,43.7834,,9000,,
3144,13780.9682253893,1.19,56,1.52403860200503,0,-0.318,-0.265,0.052,26.4986609497341,90.6782992761158,43.685,43.5072,43.3294,,9000,,
3145,13782.0710291645,1.176,61,1.95406547886563,0,-0.289,-0.233,0.068,26.498660163934,90.6783102270619,43.558,43.3802,43.2024,,9000,,
3146,13783.3598867391,1.224,63,1.20612296009158,0,-0.288,-0.231,0.045,26.4986592411922,90.6783230864168,43.478,43.3002,43.1224,,9000,,
3147,13784.4081514388,1.276,62,1.01110400863362,0,-0.299,-0.243,0.043,26.4986584893481,90.6783335641255,43.495,43.3172,43.1394,,9000,Fence,
3148,13785.8191582138,1.238,61,1.54808726683276,0,-0.344,-0.292,0.064,26.4986574869131,90.6783475340532,43.3,43.1222,42.9444,,9000,,
3149,13786.8009169205,1.17,62,1.77708349183567,0,-0.32,-0.278,0.067,26.4986567880438,90.6783572734808,43.179,43.0012,42.8234,,9000,,
3150,13787.933246802,1.12,62,1.01657376811057,0,-0.326,-0.276,0.085,26.4986559784816,90.6783685555102,43.271,43.0932,42.9154,,9000,,
3151,13789.1955862823,1.122,67,2.59322785507471,0,-0.316,-0.264,0.09,26.4986550730467,90.6783811736037,43.255,43.0772,42.8994,,9000,,
3152,13790.4515742582,1.13200000000001,59,2.21969278026977,0,-0.272,-0.239,0.101,26.4986541757477,90.6783936782988,43.142,42.9642,42.7864,,9000,,
3153,13791.9291237452,1.14,75,3.01057301673511,0,-0.277,-0.084,0.078,26.4986531191899,90.6784084023945,43.025,42.8472,42.6694,,9000,,
3154,13793.3796452209,1.164,62,1.02304285049276,0,-0.269,-0.233,0.057,26.4986520790665,90.6784228974399,42.986,42.8082,42.6304,,9000,,
3155,13794.7027946894,1.17,64,2.32418137059842,0,-0.261,-0.209,0.076,26.4986511333396,90.6784360769688,43.098,42.9202,42.7424,,9000,,
3156,13796.1856507722,1.156,63,2.35446023920523,0,-0.295,-0.244,0.098,26.4986500618333,90.6784504471667,43.076,42.8982,42.7204,,9000,,
3157,13797.6967720101,1.15600000000001,57,2.82143463988211,0,-0.317,-0.266,0.122,26.4986480972318,90.6784657462894,42.867,42.6892,42.5114,,9000,,
3158,13799.2913457083,1.178,59,2.96309639538858,0,-0.319,-0.263,0.127,26.4986460016294,90.6784815200997,42.746,42.5682,42.3904,,9000,,
3159,13800.8368793806,1.15600000000001,76,2.97000440123774,0,-0.278,-0.194,0.111,26.4986439688694,90.6784968208764,42.846,42.6682,42.4904,,9000,,
3160,13802.1623900666,1.2,62,2.63908861340437,0,-0.281,-0.238,0.11,26.4986422257745,90.678509941305,42.935,42.7572,42.5794,,9000,,
3161,13803.7538397435,1.146,57,2.30692746326198,0,-0.247,-0.202,0.103,26.4986401317329,90.6785257033287,43.027,42.8492,42.6714,,9000,,
3162,13805.0436846863,1.142,59,4.47080473443001,0,-0.245,-0.198,0.109,26.4986384321305,90.6785384963658,43.056,42.8782,42.7004,,9000,,
3163,13806.4836583658,1.18,61,3.67702756358347,0,-0.246,-0.207,0.137,26.4986365357655,90.6785527704389,42.998,42.8202,42.6424,,9000,,
3164,13807.8070831846,1.182,56,2.91596978026334,0,-0.266,-0.229,0.156,26.4986347851667,90.6785654360833,42.941,42.7632,42.5854,,9000,,
3165,13809.4039595815,1.3,66,3.41126226517758,0,-0.247,-0.212,0.18,26.4986334512641,90.6785816614412,42.709,42.5312,42.3534,,9000,,
3166,13810.9535122226,1.276,64,10.7689283074783,0,-0.254,-0.209,0.202,26.4986321421847,90.67859705024,42.55,42.3722,42.1944,,9000,,
3167,13812.1907154947,1.25,57,25.4278362143368,0,-0.264,-0.223,0.233,26.4986310916486,90.6786093997348,42.525,42.3472,42.1694,,9000,,
3168,13813.6477585036,1.236,58,16.312708747814,0,-0.271,-0.232,0.246,26.4986298583917,90.678623897173,42.405,42.2272,42.0494,,9000,,
3169,13815.0669477932,1.222,66,17.2561422892716,0,-0.272,-0.216,0.27,26.4986286579143,90.6786380092587,42.278,42.1002,41.9224,,9000,,
3170,13816.5213610044,1.23,58,14.4239161754298,0,-0.293,-0.247,0.308,26.4986274228969,90.6786525273579,42.305,42.1272,41.9494,,9000,,
3171,13818.0723249926,1.274,71,13.7546131232728,0,-0.289,-0.245,0.309,26.4986261056648,90.6786680119018,42.306,42.1282,41.9504,,9000,,
3172,13819.6706973932,1.338,53,2.66868300660798,0,-0.295,-0.248,0.366,26.498624755776,90.6786838803156,42.137,41.9592,41.7814,,9000,,
3173,13819.8761671577,1.33600000000001,48,2.66868300660798,0,-0.296,-0.251,0.549,26.4986245933112,90.6786857901458,42.062,41.8842,41.7064,,9000,,
3174,13820.9616303615,0.952000000000005,0,0,0,-0.457,0.166,0.462,26.4986237167045,90.6786960949501,42.398,42.2202,42.0424,,9000,,
3175,13821.2837108335,1.21400000000001,57,1.08202827358484,0,-0.336,-0.167,0.397,26.4986236558159,90.6786968107163,42.084,41.9062,41.7284,,9000,,
3176,13822.4140427823,1.228,65,1.34493688248267,0,-0.329,-0.189,0.438,26.4986226880833,90.6787076421667,42.062,41.8842,41.7064,,9000,,
3177,13823.7341107128,1.238,67,3.38023471087156,0,-0.317,-0.224,0.441,26.4986216879438,90.6787209926983,42.337,42.1592,41.9814,,9000,,
3178,13825.2136859979,1.29,67,4.09008040979463,0,-0.317,-0.231,0.527,26.4986205341369,90.6787357567303,42.41,42.2322,42.0544,,9000,,
3179,13826.4908996651,1.27,71,3.21274673791283,0,-0.286,-0.386,0.787,26.4986195369987,90.6787485160237,42.394,42.2162,42.0384,,9000,,
3180,13827.6955805024,1.292,76,2.90694362800559,0,-0.324,-0.19,0.798,26.4986186033462,90.678760462946,42.248,42.0702,41.8924,,9000,,
3181,13829.1269682619,1.276,72,2.89196192339563,0,-0.329,-0.232,0.793,26.4986175179289,90.6787743518186,41.907,41.7292,41.5514,,9000,,
3182,13830.3743504679,1.254,69,2.32108429268137,0,-0.356,-0.28,0.413,26.4986165621976,90.6787865812303,41.667,41.4892,41.3114,,9000,,
3183,13831.8972625118,1.238,70,2.32954764142796,0,-0.345,-0.264,0.41,26.4986153734368,90.6788017924378,41.633,41.4552,41.2774,,9000,,
3184,13833.3758526566,1.252,70,2.61812641057497,0,-0.411,-0.333,0.439,26.4986142246255,90.6788164924376,41.487,41.3092,41.1314,,9000,,
3185,13835.1256172462,1.26600000000001,63,0.608177279070721,0,-0.432,-0.35,0.126,26.4986128587482,90.6788339699503,41.45,41.2722,41.0944,,9000,,
3186,13836.5730119187,1.26000000000001,62,0.295860454529668,0,-0.449,-0.359,0.143,26.4986117287265,90.6788484294786,41.433,41.2552,41.0774,,9000,,
3187,13838.0218484944,1.238,60,0.880484948338807,0,-0.438,-0.332,0.136,26.4986105977585,90.6788629010961,41.402,41.2242,41.0464,,9000,,
3188,13839.6811113495,1.27200000000001,63,0.87032774394057,0,-0.369,-0.459,0.433,26.4986093055685,90.6788794356508,41.521,41.3432,41.1654,,9000,,
3189,13841.5183275807,1.248,70,6.65834520826454,0,-0.32,-0.469,0.402,26.4986078666111,90.6788972956111,41.648,41.4702,41.2924,,9000,,
3190,13843.0572133389,1.216,71,21.5362445815486,0,-0.356,-0.242,0.416,26.4986064041668,90.6789130115961,41.805,41.6272,41.4494,,9000,,
3191,13844.6706195327,1.236,67,12.4268220767133,0,-0.394,-0.21,0.399,26.498604857092,90.6789290727102,41.898,41.7202,41.5424,,9000,,
3192,13846.2944521137,1.244,69,13.2778976165221,0,-0.33,-0.438,0.395,26.4986032999296,90.6789452385304,41.99,41.8122,41.6344,,9000,,
3193,13847.6399621991,1.21,63,10.9859778347449,0,-0.413,-0.252,0.405,26.4986020093858,90.678958636411,42.061,41.8832,41.7054,,9000,,
3194,13849.0682229245,1.23,67,9.66212855316426,0,-0.398,-0.253,0.372,26.4986006383022,90.6789728704072,42.014,41.8362,41.6584,,9000,,
3195,13850.3716222994,1.38,65,1.7809475385588,0,-0.392,-0.253,0.349,26.4985993967205,90.6789857599575,41.847,41.6692,41.4914,,9000,,
3196,13851.4171396081,1.414,67,1.41522323308486,0,-0.317,-0.462,0.386,26.498598430542,90.6789957903846,41.562,41.3842,41.2064,,9000,,
3197,13852.482110213,1.396,68,1.69688942992548,0,-0.406,-0.247,0.382,26.4985974233702,90.6790062463788,41.376,41.1982,41.0204,,9000,,
3198,13853.5202476905,1.32,71,1.6427173576101,0,-0.304,-0.41,0.38,26.4985964265379,90.6790165950242,41.351,41.1732,40.9954,,9000,,
3199,13854.8730046397,1.262,68,0.907250988902558,0,-0.359,-0.245,0.319,26.4985951302345,90.6790300526261,41.443,41.2652,41.0874,,9000,,
3200,13856.182746858,1.234,77,0.867465069123801,0,-0.321,-0.413,0.207,26.4985938645,90.6790426595833,41.421,41.2432,41.0654,,9000,,
3201,13857.4873387116,1.176,62,0.87183628751179,0,-0.424,-0.316,0.204,26.4985927045418,90.6790561173582,41.476,41.2982,41.1204,,9000,,
3202,13858.6691836183,1.154,64,0.915435789019473,0,-0.428,-0.335,0.203,26.4985916462474,90.6790679036266,41.435,41.2572,41.0794,,9000,,
3203,13860.0045546064,1.18,62,0.615598999374001,0,-0.458,-0.328,0.201,26.4985904562548,90.6790811566099,41.296,41.1182,40.9404,,9000,,
3204,13861.3596809399,1.214,67,0.309179975912428,0,-0.468,-0.376,0.134,26.4985892464406,90.679094630333,41.181,41.0032,40.8254,,9000,,
3205,13862.3230136876,1.25,68,0.297458109429409,0,-0.499,-0.397,0.128,26.4985883841937,90.6791042331833,41.137,40.9592,40.7814,,9000,,
3206,13863.3580295282,1.18,65,0.296268832798738,0,-0.449,-0.516,0.128,26.4985874582743,90.6791145451462,41.195,41.0172,40.8394,,9000,,
3207,13864.422839812,1.168,58,0.310093906667443,0,-0.475,-0.394,0.102,26.4985865126026,90.6791250770819,41.336,41.1582,40.9804,,9000,,
3208,13865.7489872783,1.172,58,0.305407758784601,0,-0.491,-0.401,0.1,26.4985853345234,90.6791381973257,41.509,41.3312,41.1534,,9000,,
3209,13867.0712471505,1.178,62,0.300585122518361,0,-0.499,-0.403,0.12,26.498584188192,90.6791509639806,41.843,41.6652,41.4874,,9000,,
3210,13868.3931883751,1.162,63,0.29416483317369,0,-0.491,-0.408,0.094,26.4985830131009,90.679164050919,42.009,41.8312,41.6534,,9000,,
3211,13870.9084518846,1.16,65,0.904856250852262,0,-0.484,-0.406,0.123,26.4985807630521,90.6791891095743,42.152,41.9742,41.7964,,9000,,
3212,13872.3477858278,1.192,64,0.29987214007525,0,-0.486,-0.392,0.122,26.4985794744806,90.6792034602936,42.093,41.9152,41.7374,,9000,,
3213,13873.6350767076,1.19,67,0.610163692434082,0,-0.5,-0.415,0.127,26.4985783271357,90.679216238169,41.961,41.7832,41.6054,,9000,,
3214,13875.1537940358,1.178,60,4.24784601466455,0,-0.504,-0.405,0.146,26.4985769702559,90.6792313495986,41.846,41.6682,41.4904,,9000,,
3215,13876.8176572919,1.186,64,9.61454738911234,0,-0.488,-0.402,0.124,26.4985754823303,90.6792479204512,41.742,41.5642,41.3864,,9000,,
3216,13878.0187615687,1.18,58,9.23113179646783,0,-0.453,-0.361,0.121,26.4985744067839,90.6792598986712,41.784,41.6062,41.4284,,9000,,
3217,13879.4892924873,1.198,65,7.79297794364362,0,-0.441,-0.342,0.121,26.4985731129276,90.6792743081651,42.062,41.8842,41.7064,,9000,,
3218,13881.2832486671,1.192,59,0.301068682906907,0,-0.45,-0.35,0.119,26.4985715370556,90.6792913194445,42.457,42.2792,42.1014,,9000,,
3219,13882.8328779721,1.19,65,0,0,-0.433,-0.349,0.115,26.4985708102567,90.6793070997135,42.698,42.5202,42.3424,,9000,,
